date,branch,revenue,orders,profit,customer_rating,complaints,marketing_spend,online_orders,dinein_orders
2022-01-30,Anna Nagar,67240.6,182,17150.49,4.4,2,5402.23,108,74
2022-07-02,OMR,48470.84,115,13405.06,3.6,1,2401.49,40,75
2023-05-03,Velachery,34228.64,82,6891.21,4.6,3,1949.44,39,43
2023-02-12,OMR,52174.84,117,13065.92,4.3,1,2610.93,59,58
2023-02-16,Anna Nagar,40361.58,91,7804.05,4.3,3,2394.85,50,41
2023-07-01,Adyar,64094.29,150,14655.39,3.7,3,4344.3,56,94
2023-08-27,Adyar,57326.3,132,13955.52,4.1,2,2467.2,48,84
2022-07-28,Adyar,135225.1,337,29162.74,4.9,1,9890.51,125,212
2023-09-24,OMR,18167.13,42,3620.02,4.2,1,1046.8,16,26
2023-11-21,Velachery,47088.4,111,13090.49,4.3,3,,64,47
2023-02-06,Velachery,39281.26,103,9957.23,4.3,2,1648.56,56,47
2023-02-13,Anna Nagar,40558.42,98,8524.57,4.0,1,3446.94,49,49
2022-07-22,T Nagar,57505.42,159,15309.66,3.1,2,2758.27,74,85
2022-09-30,Velachery,37016.28,89,9910.98,4.3,2,2451.63,39,50
2023-06-17,OMR,,96,9143.81,4.1,4,3104.85,50,46
2022-07-11,OMR,39014.56,93,9395.88,4.8,1,2977.48,41,52
2023-04-13,Velachery,34027.56,86,6699.92,4.6,0,1487.04,35,51
2023-11-08,Adyar,62983.35,169,12221.24,3.3,2,3629.76,61,108
2023-08-28,T Nagar,51509.83,142,10885.72,3.9,1,3136.33,55,87
2022-12-14,OMR,46996.44,111,10011.46,3.4,2,2569.42,58,53
2023-05-29,Velachery,39640.98,92,8922.72,4.0,0,3534.63,38,54
2022-03-22,Anna Nagar,45599.23,113,9259.7,4.3,2,2226.45,45,68
2023-09-14,T Nagar,42511.41,109,11733.08,4.1,2,3333.09,43,66
2022-10-23,Anna Nagar,63334.96,176,14000.17,3.7,1,3050.64,71,105
2022-10-27,T Nagar,60119.29,161,14749.87,4.2,0,4465.59,83,78
2023-04-04,Velachery,40451.69,109,9268.55,,1,2362.68,49,60
2022-07-01,Velachery,39574.78,103,10776.74,4.2,2,3331.25,54,49
2023-07-22,Adyar,55367.48,155,15102.15,3.6,1,2218.47,90,65
2022-10-08,OMR,57119.02,132,10450.58,3.2,3,4763.81,54,78
2023-04-26,T Nagar,55369.55,138,13567.97,3.5,4,4862.2,74,64
2023-10-06,Velachery,46243.02,127,10832.2,4.5,2,2309.63,47,80
2022-07-25,Adyar,50733.69,119,9364.26,4.3,3,2297.2,54,65
2023-05-07,T Nagar,59842.69,170,13471.46,4.0,1,2858.79,90,80
2022-03-19,OMR,14137.3,33,3717.94,4.1,1,1214.48,17,16
2022-08-24,T Nagar,53509.93,119,9910.52,,3,3082.54,54,65
2023-11-14,Anna Nagar,40373.36,111,7665.03,4.5,0,3144.0,45,66
2023-04-27,Adyar,46414.49,114,12785.36,3.6,1,2385.41,64,50
2022-02-17,Velachery,37319.27,85,9169.62,4.7,4,2044.18,39,46
2022-02-12,Velachery,49962.99,122,12642.16,4.3,3,2994.0,44,78
2023-07-06,T Nagar,49307.15,140,12236.55,3.9,3,2634.65,77,63
2023-07-20,Adyar,50400.65,130,9660.72,4.8,1,2562.69,70,60
2022-07-20,Adyar,56443.94,126,12049.0,3.9,5,5030.77,46,80
2023-11-23,T Nagar,61168.38,155,15943.82,3.6,2,5210.42,84,71
2023-05-13,Adyar,61802.82,155,12243.97,3.8,1,3309.22,70,85
2023-10-01,Velachery,,163,13922.44,4.1,1,3271.82,74,89
2022-09-15,Anna Nagar,43568.27,100,8581.77,4.8,6,1784.44,54,46
2022-06-16,OMR,33084.7,83,7078.37,4.5,3,2018.25,30,53
2022-01-26,T Nagar,58993.63,135,14635.9,4.8,3,5006.33,77,58
2022-02-04,OMR,39476.83,109,9003.15,4.2,2,2338.28,54,55
2023-01-11,T Nagar,52711.22,123,12918.91,4.3,2,2577.05,44,79
2023-12-02,Anna Nagar,59936.21,151,12338.96,4.9,2,4541.85,80,71
2022-08-21,Adyar,63088.15,152,12526.08,4.1,3,5266.59,81,71
2023-12-03,OMR,48941.44,109,12095.65,4.1,0,4304.93,58,51
2023-07-26,Velachery,37432.7,85,7544.54,3.8,4,2704.32,32,53
2022-08-27,Anna Nagar,55392.36,154,10076.59,4.8,1,2674.75,88,66
2023-08-18,Anna Nagar,45989.08,121,10446.92,3.9,0,3474.45,55,66
2022-03-19,T Nagar,75943.04,180,18187.72,4.1,2,4271.13,64,116
2023-03-16,Anna Nagar,43009.2,96,11889.84,4.8,1,2342.79,45,51
2023-11-14,Adyar,51055.77,129,13255.53,3.3,2,3675.35,51,78
2023-10-05,Anna Nagar,52131.11,127,14220.85,4.3,1,4244.46,54,73
2022-12-15,Velachery,38813.94,102,9431.18,4.6,3,1600.26,51,51
2022-11-28,Velachery,38340.02,94,8227.61,3.4,2,2331.86,51,43
2023-03-22,T Nagar,56567.25,133,14074.16,3.3,2,3215.65,50,83
2022-06-24,Anna Nagar,44556.79,123,12041.26,4.2,1,1930.3,59,64
2022-06-01,OMR,38367.87,85,6987.59,4.5,1,2118.56,35,50
2022-08-03,Anna Nagar,,118,9014.59,3.2,2,2814.26,62,56
2022-06-07,Anna Nagar,11238.6,31,2055.95,4.0,2,911.99,12,19
2023-06-19,Anna Nagar,39626.23,108,9556.48,3.8,4,2705.97,57,51
2022-10-20,Velachery,47724.2,108,11006.93,4.2,1,2069.24,41,67
2022-10-16,T Nagar,82172.17,221,15275.89,3.6,2,5495.13,85,136
2022-10-09,Velachery,,133,10542.6,3.6,4,4238.37,51,82
2022-11-13,Adyar,66282.24,160,18277.85,3.6,0,5649.04,62,98
2022-06-01,T Nagar,49591.0,123,13458.08,4.5,1,4383.38,69,54
2022-04-13,Anna Nagar,51180.36,136,10413.53,4.7,2,4308.64,62,74
2022-03-30,T Nagar,41906.52,115,10976.01,4.4,3,3763.51,49,66
2023-06-16,T Nagar,15693.3,38,4332.1,4.6,5,698.07,19,19
2022-03-12,Adyar,60486.39,159,12797.83,3.8,2,3046.35,72,87
2022-08-28,Anna Nagar,48673.8,125,9901.24,4.3,3,2481.28,73,52
2022-10-31,OMR,48548.74,132,11129.43,4.6,1,4252.73,76,56
2023-12-17,OMR,54787.92,132,13303.77,4.9,3,2745.91,56,76
2022-03-06,T Nagar,66503.97,179,17132.43,4.7,1,4277.57,72,107
2023-01-10,Adyar,58385.02,135,12020.52,4.2,0,4263.09,50,85
2023-01-08,OMR,53999.75,132,9967.02,3.6,3,3943.56,70,62
2022-11-08,T Nagar,58516.57,148,13549.42,4.0,1,2730.92,88,60
2022-04-30,OMR,55469.02,151,12591.83,4.4,2,4986.77,66,85
2023-04-20,Adyar,48955.64,122,12744.06,4.1,4,2611.39,47,75
2022-02-14,Anna Nagar,52398.33,141,9645.84,4.0,1,2538.53,59,82
2022-02-15,Anna Nagar,45206.91,127,11751.13,3.2,3,3227.55,47,80
2023-09-30,Velachery,47888.97,115,13164.82,4.3,3,2834.28,64,51
2022-11-29,Anna Nagar,56480.78,154,12830.96,3.4,3,3822.26,75,79
2022-06-27,Velachery,36748.73,96,7964.59,4.8,0,2297.43,53,43
2022-07-08,Adyar,62258.39,149,12865.19,4.2,1,3702.62,65,84
2022-09-24,Anna Nagar,53831.06,146,12745.73,4.0,2,3712.5,68,78
2023-12-10,OMR,,175,16307.57,3.7,6,3071.54,81,94
2023-03-18,T Nagar,58164.45,151,13738.82,4.0,3,4050.18,71,80
2022-05-19,Velachery,35009.82,91,9315.56,4.3,5,1494.72,54,37
2023-12-16,Velachery,48195.46,128,11092.89,4.1,1,2326.93,55,73
2022-11-01,OMR,48854.27,120,11897.29,,0,2496.22,64,56
2022-02-21,T Nagar,58316.22,161,15502.15,4.3,0,3235.86,95,66
2022-02-28,Anna Nagar,47725.16,115,11902.41,3.7,1,3204.09,47,68
2022-03-22,OMR,41583.79,107,10025.81,4.0,3,1875.4,48,59
2022-05-20,T Nagar,52176.46,137,12322.08,4.2,4,,72,65
2022-11-17,Velachery,43352.45,118,9537.52,4.4,0,3279.08,42,76
2023-05-09,Adyar,44623.83,104,8893.68,4.8,2,2124.55,53,51
2022-08-13,OMR,47395.66,120,11610.78,4.0,6,3120.59,53,67
2022-03-14,T Nagar,42205.35,98,8781.2,4.1,0,2863.21,51,47
2022-10-06,Adyar,57579.03,164,11056.5,3.9,1,4078.69,85,79
2022-09-18,T Nagar,69259.29,161,16951.78,4.3,2,2782.88,66,95
2022-10-24,OMR,45649.5,103,9036.13,4.3,1,3832.24,56,47
2023-05-15,Adyar,48693.14,114,11626.85,,0,2040.95,45,69
2022-11-28,T Nagar,63215.26,143,15130.68,3.6,1,3184.4,59,84
2022-11-06,Anna Nagar,70299.72,156,16750.42,3.1,2,5667.82,67,89
2023-10-07,Velachery,53373.86,127,12264.23,3.8,2,3425.12,56,71
2022-06-06,OMR,34360.53,92,6757.13,3.7,2,1686.82,48,44
2022-09-29,Velachery,40776.37,95,10619.67,4.3,1,2139.44,34,61
2022-05-31,Velachery,34301.99,88,7575.97,4.4,4,1816.62,46,42
2023-03-09,Anna Nagar,45352.67,117,9933.57,4.0,3,3834.62,64,53
2022-01-17,Adyar,52951.07,127,12602.31,3.7,1,3834.83,55,72
2023-12-16,T Nagar,77226.97,211,15494.03,3.9,3,4897.18,114,97
2022-06-27,T Nagar,47590.7,130,11361.65,4.3,1,2381.85,71,59
2023-12-11,OMR,41859.22,117,8802.96,3.8,3,3023.92,52,65
2023-05-31,OMR,39785.17,89,8928.99,4.5,1,3543.48,51,38
2023-06-30,OMR,40425.36,99,11095.06,4.2,3,1817.66,52,47
2022-04-18,Adyar,45249.76,108,10130.65,4.3,1,3765.95,41,67
2023-11-10,Adyar,57950.56,143,14996.96,4.3,0,2466.63,52,91
2023-11-19,T Nagar,70412.33,158,16885.71,3.5,2,5472.29,83,75
2022-12-10,Velachery,55443.4,152,10535.89,3.9,1,3043.68,83,69
2023-01-04,Anna Nagar,58362.08,153,16120.2,3.5,3,3897.52,77,76
2023-08-29,Anna Nagar,51211.9,122,9232.7,4.4,3,4432.13,46,76
2023-10-03,Adyar,54903.4,145,12276.0,3.6,1,4745.73,61,84
2022-07-08,Anna Nagar,42569.36,117,11103.09,4.0,3,3719.9,43,74
2022-01-03,Velachery,43486.48,105,11296.5,4.0,2,2500.04,49,56
2022-12-11,T Nagar,66459.61,181,12830.6,4.0,0,3255.13,72,109
2022-01-16,Velachery,49995.59,141,9748.72,4.0,2,2583.35,72,69
2022-07-09,Adyar,62043.04,149,14115.96,3.6,1,2644.38,87,62
2023-02-15,Adyar,132277.53,338,34891.87,4.2,0,5468.22,119,219
2023-07-06,Anna Nagar,47062.91,128,12394.36,4.3,3,2341.64,73,55
2022-02-04,Velachery,41430.26,109,9131.05,4.8,2,3327.66,58,51
2023-05-23,Velachery,,91,8156.2,3.7,1,3031.03,46,45
2023-05-08,T Nagar,45779.66,108,8995.46,3.9,1,3031.15,45,63
2022-12-21,Anna Nagar,46205.87,129,9351.72,4.2,5,2687.5,59,70
2022-08-29,Anna Nagar,45001.6,102,10941.78,3.6,1,2998.24,38,64
2023-11-08,Anna Nagar,47109.69,128,9073.97,4.1,4,4081.22,64,64
2022-12-02,Velachery,45785.41,111,11299.71,3.8,3,2373.45,51,60
2023-07-08,T Nagar,68624.1,160,17668.81,4.4,1,5049.95,67,93
2023-06-13,T Nagar,51329.75,115,12084.88,3.6,1,3313.16,52,63
2023-11-11,OMR,59869.87,141,12748.09,4.1,1,4149.1,60,81
2023-10-07,OMR,,134,12032.52,3.8,3,2841.31,51,83
2022-08-17,Velachery,37551.45,84,7657.17,3.3,3,1788.25,47,37
2023-02-07,T Nagar,48324.01,132,10986.72,4.4,3,3843.22,55,77
2022-12-20,Velachery,43134.42,108,10181.03,3.9,0,3865.76,58,50
2022-12-07,Velachery,39727.93,92,7435.53,4.0,5,2083.56,51,41
2022-07-31,Velachery,41976.98,112,10241.0,3.9,2,,55,57
2023-08-26,Anna Nagar,,142,12955.65,3.8,0,4302.64,82,60
2022-04-05,Adyar,53683.16,125,14488.23,4.8,0,2863.5,50,75
2023-08-16,T Nagar,54212.51,130,11773.88,4.1,1,3843.73,64,66
2023-08-23,Anna Nagar,37557.67,98,9865.67,4.0,3,2619.56,53,45
2022-06-02,Anna Nagar,39914.96,96,9361.78,4.9,2,1720.88,45,51
2022-01-15,T Nagar,83088.81,202,20795.39,4.2,5,5204.55,82,120
2023-02-27,Velachery,38904.91,94,7833.55,4.0,0,2734.76,41,53
2022-04-02,OMR,49823.04,116,11313.19,3.6,3,3106.41,40,76
2023-09-17,Velachery,44532.78,101,8901.0,3.7,2,3466.65,44,57
2022-03-24,Adyar,18793.36,44,3487.27,3.5,4,1234.63,16,28
2022-12-13,Anna Nagar,48516.85,127,10315.2,3.9,3,2112.7,55,72
2023-11-29,T Nagar,59023.72,134,11325.69,4.0,0,3585.57,56,78
2022-09-20,Adyar,54879.39,127,14636.47,3.8,2,4444.75,58,69
2023-05-17,Adyar,45807.17,115,10355.35,3.5,0,2086.12,45,70
2023-07-14,T Nagar,50222.55,115,13718.83,3.4,2,4343.38,40,75
2023-03-26,Velachery,52049.01,125,9724.69,4.7,1,3272.18,64,61
2023-09-03,T Nagar,70800.77,189,16813.12,3.7,4,4816.73,102,87
2022-07-02,Velachery,,127,12930.68,4.4,3,3329.51,70,57
2022-09-27,T Nagar,55208.41,132,13556.79,4.7,4,3843.73,49,83
2022-06-28,Anna Nagar,47664.28,119,8710.82,3.9,1,3111.18,70,49
2022-01-29,Velachery,46742.55,107,12010.98,4.1,5,2435.18,63,44
2022-09-06,OMR,39372.27,95,8483.35,4.1,5,2968.1,42,53
2022-12-11,Adyar,68224.96,162,12298.65,3.5,3,4730.58,81,81
2023-05-06,Velachery,43576.81,108,10456.3,4.5,0,3270.12,62,46
2023-05-08,Velachery,34475.37,89,7095.74,4.1,2,1762.46,34,55
2022-06-23,Anna Nagar,,113,7652.47,3.7,3,2350.0,66,47
2023-09-24,Adyar,63939.02,143,14135.9,4.3,0,5308.38,57,86
2022-11-28,Anna Nagar,47605.6,106,12756.4,4.0,1,4063.24,63,43
2022-05-07,Velachery,41126.75,111,11181.4,4.6,1,1872.51,62,49
2023-03-07,Anna Nagar,42658.92,118,9382.54,,2,2599.91,56,62
2022-04-10,Adyar,67042.07,149,15631.15,4.9,1,5101.2,56,93
2023-07-13,Velachery,39534.54,112,7348.96,3.8,1,2858.84,49,63
2023-03-01,OMR,37877.09,91,8468.64,3.8,2,2005.13,43,48
2022-03-10,OMR,39732.03,101,8542.76,4.7,4,2479.67,55,46
2023-04-25,Anna Nagar,45311.15,101,10350.03,3.9,3,1956.54,49,52
2022-01-15,Velachery,,141,12922.13,4.4,3,2563.53,56,85
2022-08-31,Velachery,37057.47,101,9268.74,4.4,2,3095.63,51,50
2022-02-16,Velachery,31803.55,74,8268.02,4.1,3,1612.1,30,44
2023-07-15,OMR,54801.96,151,10297.62,5.0,1,,89,62
2022-03-28,Velachery,34986.02,81,6791.06,3.7,0,2745.22,46,35
2022-07-13,Velachery,38074.84,91,9978.28,4.2,2,3320.37,46,45
2023-06-02,Adyar,43850.1,115,8519.52,4.6,1,3234.63,53,62
2022-11-21,Anna Nagar,49772.55,127,11505.96,3.6,1,3193.64,56,71
2023-01-23,T Nagar,59896.27,159,14377.94,3.5,2,3167.25,68,91
2022-02-16,T Nagar,52713.06,140,9535.82,4.3,1,2729.14,53,87
2023-06-28,Velachery,29819.22,73,7998.38,4.7,2,2642.48,28,45
2022-04-18,OMR,41630.9,116,11386.18,3.9,3,2893.05,62,54
2022-06-05,Velachery,41139.19,103,11192.26,3.7,2,2333.29,41,62
2022-03-03,Anna Nagar,38907.13,101,10126.96,4.7,3,1565.3,43,58
2023-10-20,Anna Nagar,50593.48,132,12034.09,4.1,4,2213.7,77,55
2022-04-05,Velachery,41749.06,112,9475.29,4.6,1,3572.83,39,73
2022-09-12,Anna Nagar,48480.34,118,13529.31,4.2,2,3773.54,54,64
2022-10-31,Adyar,65443.1,148,18259.74,4.8,1,4911.72,70,78
2023-09-02,Velachery,43907.96,110,8604.72,3.9,0,2320.1,52,58
2023-02-09,OMR,41664.5,105,10922.7,4.0,2,3193.69,56,49
2023-02-11,Velachery,45076.27,122,10927.98,3.9,3,2465.71,47,75
2022-08-10,Anna Nagar,46513.96,111,11279.77,4.0,1,2596.76,61,50
2022-08-03,Velachery,37680.25,103,8209.79,3.9,3,2774.77,45,58
2022-12-29,Adyar,57688.51,131,15908.36,4.8,2,3428.99,74,57
2022-03-30,Anna Nagar,42987.88,121,7832.92,4.3,3,2415.08,57,64
2022-05-22,T Nagar,56096.55,137,11340.44,3.8,5,4366.06,58,79
2023-03-06,Adyar,52815.63,131,13824.53,4.8,3,3556.26,75,56
2023-09-08,T Nagar,50220.21,139,9766.49,4.9,1,2778.33,75,64
2023-03-14,Velachery,32771.68,92,6543.01,3.8,1,1656.02,55,37
2023-04-04,T Nagar,51234.61,137,13475.3,4.3,2,3790.21,56,81
2022-02-24,Velachery,43209.56,115,8840.36,3.7,3,2130.73,61,54
2022-09-02,OMR,41933.48,109,8077.54,4.4,1,3609.56,57,52
2023-01-29,OMR,56192.1,157,13441.22,4.3,1,3642.25,86,71
2022-05-14,OMR,45913.14,130,9939.91,,0,3583.28,50,80
2023-03-31,Adyar,48177.98,133,12256.1,4.3,0,3322.73,58,75
2023-07-13,T Nagar,57215.7,143,12521.45,3.9,3,3268.56,50,93
2022-02-13,OMR,46720.62,130,12684.57,3.8,2,2094.22,61,69
2022-08-26,Velachery,39984.67,107,10855.12,4.3,1,3126.8,40,67
2023-02-18,Adyar,52246.22,133,12715.33,3.5,2,2157.07,79,54
2022-10-11,Anna Nagar,49728.06,122,9726.99,4.3,2,4064.25,53,69
2022-10-02,Anna Nagar,62547.95,149,13244.84,,3,5154.29,87,62
2022-03-02,OMR,40447.47,93,10765.99,4.0,2,2164.24,47,46
2023-07-09,OMR,49382.21,114,10663.43,4.7,4,3609.71,48,66
2023-07-04,Velachery,,96,8062.62,4.1,1,3197.16,43,53
2022-05-30,Adyar,41245.23,95,10416.16,3.4,6,3231.89,54,41
2023-02-28,Anna Nagar,42212.71,110,10023.76,4.1,0,2775.03,52,58
2023-07-31,Adyar,45096.21,120,9412.88,4.3,1,2578.89,46,74
2023-05-22,Anna Nagar,38390.15,106,8873.98,4.8,1,3298.72,61,45
2023-06-03,Adyar,51559.22,121,12684.31,4.3,0,2759.77,46,75
2023-01-11,OMR,47475.67,131,8662.48,3.9,2,2521.95,49,82
2023-08-04,Adyar,56115.43,143,11493.24,,2,2913.03,83,60
2022-06-23,T Nagar,46284.14,112,8883.08,4.1,3,3989.77,41,71
2023-07-04,Anna Nagar,44263.94,112,8799.74,4.0,3,3216.08,43,69
2023-07-12,Anna Nagar,44476.35,125,8876.35,3.6,3,3617.58,69,56
2022-02-25,T Nagar,54725.77,147,13400.96,4.2,3,4572.85,78,69
2023-03-19,Anna Nagar,50674.02,116,9827.22,4.2,0,3345.07,41,75
2022-05-19,OMR,39954.32,97,9218.42,4.4,5,2122.68,49,48
2022-08-07,Anna Nagar,53694.66,123,11515.38,4.2,1,2230.63,44,79
2023-01-26,Velachery,39595.33,106,9100.59,3.9,2,3372.55,53,53
2023-03-08,OMR,40718.75,113,7980.75,4.2,0,2967.22,40,73
2023-07-10,Velachery,34176.4,85,6637.49,4.5,2,2878.51,36,49
2023-08-14,OMR,39270.98,91,10628.35,3.6,1,2675.43,37,54
2022-01-06,Adyar,59744.28,147,14997.72,4.3,0,4633.08,58,89
2022-07-15,OMR,47210.85,116,10109.04,4.3,1,3532.58,69,47
2023-04-10,Adyar,48111.48,135,13198.31,3.6,2,3874.43,65,70
2023-12-08,OMR,46730.74,117,10286.03,4.4,1,3110.5,64,53
2022-11-03,Anna Nagar,56663.08,161,14328.84,4.7,2,3183.13,83,78
2022-03-23,T Nagar,50155.8,133,12380.26,3.6,4,3862.37,61,72
2023-06-18,T Nagar,57254.83,151,11572.55,3.9,3,3799.98,59,92
2022-05-15,OMR,46174.13,123,8789.43,3.8,2,2252.43,69,54
2022-02-16,Adyar,45631.21,103,11456.48,3.7,0,3962.72,53,50
2023-05-02,Adyar,47262.0,116,12424.97,4.3,0,3952.98,48,68
2023-05-17,T Nagar,44283.12,110,8893.3,3.8,2,3118.79,58,52
2022-09-04,T Nagar,73558.1,194,16974.62,3.7,4,4102.97,115,79
2023-08-02,Anna Nagar,45198.94,111,11999.15,4.3,2,3908.77,43,68
2023-08-14,Adyar,54655.21,133,10394.88,4.5,2,2363.47,68,65
2022-01-01,Anna Nagar,65643.8,160,12840.05,4.0,3,3137.76,58,102
2023-09-07,OMR,35835.18,90,9021.42,4.5,1,1928.52,33,57
2023-09-10,OMR,56666.41,151,12826.24,4.7,4,4991.99,80,71
2023-06-13,Velachery,34649.16,94,7102.1,4.6,1,1618.99,51,43
2023-02-21,T Nagar,58055.55,152,14741.84,3.9,2,4639.22,60,92
2023-07-29,Adyar,62293.77,143,14673.95,3.9,3,4971.57,63,80
2022-09-05,Anna Nagar,40566.71,110,8349.57,4.6,4,2850.65,50,60
2022-08-10,OMR,41473.1,116,7971.59,4.8,5,2273.12,48,68
2022-06-25,OMR,49528.24,121,12347.1,3.3,4,4375.36,54,67
2022-03-23,OMR,45529.7,108,12490.81,4.2,1,2458.42,64,44
2022-03-02,T Nagar,49511.16,111,10136.67,3.8,2,3791.68,51,60
2022-08-06,Velachery,46551.01,132,12425.4,3.9,3,3425.06,49,83
2023-09-07,T Nagar,51846.48,136,12752.7,4.1,0,2329.24,66,70
2022-06-25,Anna Nagar,48290.8,118,10349.53,4.1,4,3692.25,60,58
2022-10-06,Anna Nagar,50631.54,134,10078.76,4.3,2,2492.67,58,76
2023-11-16,OMR,53146.59,135,10088.34,3.8,3,3140.99,80,55
2022-03-21,T Nagar,47372.72,113,8802.48,3.6,2,4095.65,45,68
2023-04-08,T Nagar,56167.03,153,14918.8,5.0,1,4801.07,70,83
2023-12-20,Anna Nagar,53134.11,142,12118.37,4.0,1,3450.66,57,85
2022-12-10,Adyar,62671.93,154,16947.8,4.3,3,2515.12,78,76
2023-03-25,T Nagar,62281.05,174,15041.17,4.3,3,5135.83,76,98
2023-02-21,Anna Nagar,51945.59,138,12628.23,3.9,3,2142.71,73,65
2023-03-24,OMR,35639.79,79,9273.26,4.2,1,2528.81,38,41
2022-08-06,Anna Nagar,53473.59,120,13005.63,5.0,2,2486.37,58,62
2022-08-02,OMR,42624.29,96,8041.27,4.0,1,3024.66,39,57
2022-04-10,OMR,50310.64,121,11672.33,4.5,2,2083.32,54,67
2022-12-27,OMR,47012.49,125,9967.67,3.8,3,3569.1,48,77
2023-01-22,Adyar,65338.32,158,16146.16,4.4,3,4992.86,89,69
2023-12-30,OMR,53952.51,144,10680.09,4.4,4,3839.68,60,84
2023-12-09,Velachery,48573.0,134,10956.36,3.6,2,2981.36,49,85
2023-05-20,T Nagar,56807.99,153,10753.63,4.7,1,2486.58,85,68
2023-07-19,Velachery,38786.84,90,7333.27,3.8,1,2127.96,46,44
2023-03-26,Anna Nagar,49704.02,116,9472.57,4.0,4,3246.02,64,52
2023-09-19,T Nagar,56920.84,127,15653.01,3.5,3,5076.88,71,56
2023-10-06,T Nagar,69987.44,198,13059.7,4.2,1,4142.35,106,92
2023-03-08,T Nagar,53031.89,118,13017.61,4.1,4,3325.71,67,51
2022-12-22,Adyar,56110.63,135,10755.94,4.2,7,3076.77,57,78
2022-05-19,Adyar,42281.14,94,10081.92,4.7,0,2097.9,48,46
2023-03-10,Anna Nagar,43596.48,118,10558.98,,3,3666.41,69,49
2023-11-23,Anna Nagar,54612.95,140,11201.98,4.2,1,3834.39,79,61
2023-01-07,Anna Nagar,65856.53,181,12779.77,4.4,5,3577.57,86,95
2022-04-12,OMR,43219.38,109,10403.66,4.2,3,3190.19,65,44
2022-01-19,Adyar,55842.05,128,13278.56,4.2,1,4599.43,71,57
2023-12-14,Anna Nagar,48959.97,119,13083.1,4.7,1,2074.88,53,66
2022-06-15,OMR,39954.95,112,7669.3,4.6,2,2231.71,62,50
2023-10-07,Anna Nagar,68140.13,174,13728.5,4.0,1,3938.39,73,101
2023-05-23,T Nagar,47086.33,120,10188.55,3.7,1,3539.91,47,73
2022-01-29,OMR,62632.75,155,12313.18,4.4,2,5442.56,92,63
2023-10-24,T Nagar,68176.02,157,17157.22,3.6,1,3920.67,83,74
2022-03-17,T Nagar,50679.83,117,9527.27,4.2,3,4194.99,43,74
2023-12-09,Adyar,69684.29,161,14402.83,4.2,1,4740.79,72,89
2023-03-06,OMR,129746.26,319,28776.75,4.2,1,8492.29,115,204
2022-09-04,Anna Nagar,55356.5,136,12848.65,3.9,1,3183.56,70,66
2023-03-12,OMR,50709.39,143,12043.88,4.2,3,3922.89,83,60
2023-05-21,Anna Nagar,46078.57,103,12254.61,4.1,3,3478.44,48,55
2022-04-02,Velachery,47468.02,116,11159.55,3.5,2,4177.44,56,60
2023-12-23,Velachery,54341.05,132,10360.86,4.1,1,2557.24,75,57
2023-03-13,Velachery,44919.28,114,9592.9,4.4,1,2583.78,42,72
2023-04-16,T Nagar,172099.75,398,43644.4,4.1,1,13513.55,162,236
2023-05-22,OMR,38850.81,102,10649.12,3.9,3,2830.67,53,49
2022-04-10,T Nagar,55303.35,124,11431.54,3.4,2,3429.21,68,56
2022-08-07,T Nagar,57948.54,132,15036.08,3.7,1,5107.41,48,84
2023-10-16,Velachery,45489.8,122,11945.15,4.2,1,2097.26,61,61
2023-01-15,Velachery,52848.83,146,10363.75,4.1,2,3522.59,86,60
2022-02-05,Adyar,62748.93,154,17329.87,4.1,4,5209.8,86,68
2023-07-15,Adyar,65682.04,165,13140.89,4.0,0,3453.94,84,81
2023-06-16,OMR,35347.48,82,8293.49,4.2,2,2045.57,32,50
2023-06-28,Anna Nagar,38303.54,105,9267.8,3.4,3,2825.91,57,48
2023-02-03,T Nagar,14537.98,38,3690.83,4.3,2,603.03,16,22
2023-06-13,OMR,41157.78,110,8630.02,3.9,3,2609.16,59,51
2022-05-09,Velachery,33173.35,76,7235.37,4.0,1,2567.62,29,47
2022-10-15,OMR,62898.8,171,12865.5,4.1,1,4628.47,101,70
2023-09-05,Anna Nagar,46224.93,110,9280.9,4.2,1,1895.87,51,59
2022-08-15,OMR,40368.31,95,8660.68,4.3,1,2325.63,44,51
2023-08-13,OMR,49897.3,118,13837.44,3.6,2,3321.37,62,56
2023-03-24,Adyar,51495.18,146,13752.38,4.2,1,2792.97,69,77
2023-05-01,Anna Nagar,43292.79,98,10952.08,4.1,2,3323.73,36,62
2022-08-04,Adyar,46543.67,104,11624.9,3.9,2,2143.35,49,55
2023-07-27,OMR,42336.13,100,10250.53,3.8,1,2884.25,58,42
2022-11-19,T Nagar,79201.72,196,20138.08,4.5,1,4147.41,79,117
2022-09-16,Anna Nagar,46390.76,113,9996.86,4.0,1,1976.22,40,73
2023-05-18,Velachery,34836.5,78,7523.78,3.5,3,3025.52,36,42
2023-04-20,T Nagar,,140,11945.55,4.6,3,2975.43,60,80
2023-10-06,Adyar,54366.72,139,11496.93,3.4,3,4349.85,54,85
2022-03-20,Velachery,45661.2,121,9655.34,4.3,2,3261.14,65,56
2023-04-07,Adyar,51393.41,136,13122.6,3.9,0,2685.29,70,66
2023-10-22,Velachery,57546.17,155,13598.05,3.6,2,3360.17,73,82
2022-07-29,Anna Nagar,42812.91,109,11536.55,4.4,3,1713.46,62,47
2023-02-18,OMR,54749.01,126,11291.78,3.8,1,3869.18,61,65
2022-12-05,T Nagar,56115.47,146,13900.72,3.8,3,4904.18,74,72
